ردیف,دسته بندی,محصول,وزن,عیار,فی تهیه اجرت درصدی,اجرت درصدی فروش,فی تهیه اجرت مبلغی,اجرت مبلغی فروش,فی تهیه سنگ,فی فروش سنگ,رنگ,نوع کالا,سایز,کد قدیمی,تصویر
3089,کار ساخته بازار,GD01002320,4.13,750.0,15.0,16.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-765.jpg
3090,کار ساخته بازار,GD01002319,4.11,750.0,15.0,16.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250604-804.jpg
3091,کار ساخته بازار,GD01002317,4.08,750.0,15.0,16.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250604-212.jpg
3092,کار ساخته بازار,GD01002315,4.33,750.0,12.5,14.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250604-34.jpg
3093,کار ساخته بازار,GD01002314,3.89,750.0,12.5,14.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250604-940.jpg
3094,کار ساخته بازار,GD01002313,4.81,750.0,12.5,14.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250604-501.jpg
3095,کار ساخته بازار,GD01002311,5.23,750.0,12.5,14.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250603-78.jpg
3096,کار ساخته بازار,GD01002307,2.58,750.0,11.5,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-117.jpg
3097,کار ساخته بازار,GD01002306,2.3,750.0,11.5,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-2636.jpg
3098,کار ساخته بازار,GD01002296,2.25,750.0,10.0,11.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-486.jpg
3099,کار ساخته بازار,GD01002293,3.12,750.0,10.0,11.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-183.jpg
3100,کار ساخته بازار,GD01002289,2.71,750.0,10.0,11.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-517.jpg
3101,کار ساخته بازار,GD01002288,3.24,750.0,10.0,11.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-353.jpg
3102,کار ساخته بازار,GD01002284,2.06,750.0,10.0,11.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-338.jpg
3103,کار ساخته بازار,GD01002281,1.76,750.0,10.0,10.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-19.jpg
3104,کار ساخته بازار,GD01002278,2.01,750.0,10.0,10.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-1762.jpg
3105,کار ساخته بازار,GD01002276,1.53,750.0,10.0,10.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-433.jpg
3106,کار ساخته بازار,GD01002271,1.78,750.0,10.0,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-645.jpg
3107,کار ساخته بازار,GD01002257,2.06,750.0,10.5,13.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250603-897.jpg
3108,کار ساخته بازار,GD01002250,1.78,750.0,10.5,13.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250603-519.jpg
3109,کار ساخته بازار,GD01002249,1.84,750.0,10.5,13.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-268.jpg
3110,کار ساخته بازار,GD01002246,1.76,750.0,10.5,13.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-474.jpg
3111,کار ساخته بازار,GD01002243,1.71,750.0,10.5,13.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-481.jpg
3112,کار ساخته بازار,GD01002237,1.73,750.0,10.5,13.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-811.jpg
3113,کار ساخته بازار,GD01002232,2.44,750.0,10.5,13.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-333.jpg
3114,کار ساخته بازار,GD01002229,2.28,750.0,10.5,13.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-326.jpg
3115,کار ساخته بازار,GD01002227,2.23,750.0,10.5,13.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250603-591.jpg
3116,کار ساخته بازار,GD01002225,3.67,750.0,10.5,13.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-491.jpg
3117,کار ساخته بازار,GD01002224,2.95,750.0,10.0,12.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-356.jpg
3118,کار ساخته بازار,GD01002222,2.99,750.0,13.0,13.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-863.jpg
3119,کار ساخته بازار,GD01002220,2.95,750.0,12.5,14.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-60.jpg
3120,کار ساخته بازار,GD01002219,4.21,750.0,12.5,13.5,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-826.jpg
3121,کار ساخته بازار,GD01002218,3.95,750.0,12.5,13.5,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20260705-560.jpg
3122,کار ساخته بازار,GD01002217,3.6,750.0,12.5,13.5,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-1125.jpg
3123,کار ساخته بازار,GD01002216,2.25,750.0,12.5,13.5,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-120.jpg
3124,کار ساخته بازار,GD01002214,4.01,750.0,12.0,13.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250603-817.jpg
3125,کار ساخته بازار,GD01002212,2.53,750.0,12.0,13.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-24.jpg
3126,کار ساخته بازار,GD01002209,1.99,750.0,12.0,13.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-517.jpg
3127,کار ساخته بازار,GD01002208,2.7,750.0,12.0,13.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-451.jpg
3128,کار ساخته بازار,GD01002207,3.2,750.0,12.5,13.5,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-857.jpg
3129,کار ساخته بازار,GD01002206,3.23,750.0,12.5,13.5,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-208.jpg
3130,کار ساخته بازار,GD01002205,4.11,750.0,12.5,13.5,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-406.jpg
3131,کار ساخته بازار,GD01002203,2.99,750.0,12.5,13.5,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-436.jpg
3132,کار ساخته بازار,GD01002202,3.1,750.0,12.5,13.5,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-276.jpg
3133,کار ساخته بازار,GD01002199,2.98,750.0,12.5,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-850.jpg
3134,کار ساخته بازار,GD01002198,2.97,750.0,12.5,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-876.jpg
3135,کار ساخته بازار,GD01002196,3.1,750.0,12.5,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-131.jpg
3136,کار ساخته بازار,GD01002195,2.58,750.0,12.5,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-28.jpg
3137,کار ساخته بازار,GD01002194,2.99,750.0,12.5,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-599.jpg
3138,کار ساخته بازار,GD01002193,3.43,750.0,12.5,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-497.jpg
3139,کار ساخته بازار,GD01002190,2.02,750.0,12.0,12.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-190.jpg
3140,کار ساخته بازار,GD01002188,1.83,750.0,12.0,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-761.jpg
3141,کار ساخته بازار,GD01002187,1.89,750.0,12.0,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-918.jpg
3142,کار ساخته بازار,GD01002185,2.44,750.0,12.0,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250612-863.jpg
3143,کار ساخته بازار,GD01002177,2.33,750.0,12.0,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250612-857.jpg
3144,کار ساخته بازار,GD01002176,1.99,750.0,12.0,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-695.jpg
3145,کار ساخته بازار,GD01002171,2.51,750.0,12.0,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250612-702.jpg
3146,کار ساخته بازار,GD01002163,3.57,750.0,12.0,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250612-403.jpg
3147,کار ساخته بازار,GD01002160,1.95,750.0,12.0,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250612-79.jpg
3148,کار ساخته بازار,GD01002159,2.37,750.0,12.0,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-772.jpg
3149,کار ساخته بازار,GD01002151,1.75,750.0,8.5,10.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250612-88.jpg
3150,کار ساخته بازار,GD01002135,2.06,750.0,8.5,10.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250612-94.jpg
3151,کار ساخته بازار,GD01002125,4.0,750.0,12.5,13.0,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250607-133.jpg
3152,کار ساخته بازار,GD01002118,3.79,750.0,13.0,14.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20260705-401.jpg
3153,کار ساخته بازار,GD01002116,1.92,750.0,13.0,14.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-449.jpg
3154,کار ساخته بازار,GD01002110,2.98,750.0,9.0,10.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-713.jpg
3155,کار ساخته بازار,GD01002109,3.12,750.0,13.0,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-637.jpg
3156,کار ساخته بازار,GD01002108,2.56,750.0,16.0,16.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-608.jpg
3157,کار ساخته بازار,GD01002107,3.78,750.0,13.0,15.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-912.jpg
3158,کار ساخته بازار,GD01002106,1.35,750.0,13.0,15.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-925.jpg
3159,کار ساخته بازار,GD01002104,2.07,750.0,13.0,15.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250612-1574.jpg
3160,کار ساخته بازار,GD01002103,3.06,750.0,13.0,15.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-579.jpg
3161,کار ساخته بازار,GD01002101,2.36,750.0,13.0,15.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-553.jpg
3162,کار ساخته بازار,GD01002099,1.34,750.0,13.0,15.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-950.jpg
3163,کار ساخته بازار,GD01002098,3.98,750.0,13.0,15.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-69.jpg
3164,کار ساخته بازار,GD01002097,2.16,750.0,9.0,10.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-13.jpg
3165,کار ساخته بازار,GD01002095,2.04,750.0,9.0,10.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-429.jpg
3166,کار ساخته بازار,GD01002092,2.24,750.0,9.0,10.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-737.jpg
3167,کار ساخته بازار,GD01002091,2.48,750.0,11.0,12.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-889.jpg
3168,کار ساخته بازار,GD01002089,3.56,750.0,11.0,12.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-933.jpg
3169,کار ساخته بازار,GD01002088,2.71,750.0,11.0,12.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-12.jpg
3170,کار ساخته بازار,GD01002087,2.63,750.0,11.0,12.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-797.jpg
3171,کار ساخته بازار,GD01002086,2.1,750.0,11.0,12.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-722.jpg
3172,کار ساخته بازار,GD01002084,2.65,750.0,11.0,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-1812.jpg
3173,کار ساخته بازار,GD01002081,2.31,750.0,14.0,16.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-984.jpg
3174,کار ساخته بازار,GD01002080,1.64,750.0,14.0,16.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-835.jpg
3175,کار ساخته بازار,GD01002079,2.47,750.0,14.0,16.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-816.jpg
3176,کار ساخته بازار,GD01002078,1.32,750.0,14.0,16.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-482.jpg
3177,کار ساخته بازار,GD01002077,3.74,750.0,14.0,16.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-397.jpg
3178,کار ساخته بازار,GD01002074,2.27,750.0,13.0,14.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-1764.jpg
3179,کار ساخته بازار,GD01002073,1.93,750.0,13.0,14.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-738.jpg
3180,کار ساخته بازار,GD01002072,1.75,750.0,13.0,14.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-352.jpg
3181,کار ساخته بازار,GD01002071,1.84,750.0,13.0,14.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-687.jpg
3182,کار ساخته بازار,GD01002070,0.96,750.0,12.0,14.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-741.jpg
3183,کار ساخته بازار,GD01002069,1.25,750.0,12.0,14.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-675.jpg
3184,کار ساخته بازار,GD01002068,0.83,750.0,12.0,14.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-209.jpg
3185,کار ساخته بازار,GD01002066,1.65,750.0,12.0,14.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-74.jpg
3186,کار ساخته بازار,GD01002063,2.95,750.0,16.0,17.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-186.jpg
3187,کار ساخته بازار,GD01002060,3.46,750.0,16.0,17.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-989.jpg
3188,کار ساخته بازار,GD01002058,4.35,750.0,16.0,17.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-27.jpg
3189,کار ساخته بازار,GD01002057,3.51,750.0,16.0,17.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-725.jpg
3190,کار ساخته بازار,GD01002056,1.73,750.0,16.0,17.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-83.jpg
3191,کار ساخته بازار,GD01002055,2.61,750.0,16.0,17.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-421.jpg
3192,کار ساخته بازار,GD01002053,3.4,750.0,16.0,17.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-340.jpg
3193,کار ساخته بازار,GD01002052,2.5,750.0,16.0,17.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-757.jpg
3194,کار ساخته بازار,GD01002050,2.79,750.0,16.0,17.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-117.jpg
3195,کار ساخته بازار,GD01002047,1.51,750.0,16.0,17.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-388.jpg
3196,کار ساخته بازار,GD01002041,2.95,750.0,16.0,17.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-890.jpg
3197,کار ساخته بازار,GD01002038,3.31,750.0,16.0,17.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-291.jpg
3198,کار ساخته بازار,GD01002036,2.35,750.0,17.0,18.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250607-833.jpg
3199,کار ساخته بازار,GD01002034,3.44,750.0,16.0,17.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-632.jpg
3200,کار ساخته بازار,GD01002032,3.26,750.0,12.0,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-932.jpg
3201,کار ساخته بازار,GD01002029,2.44,750.0,9.0,10.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-771.jpg
3202,کار ساخته بازار,GD01002022,3.1,750.0,11.0,12.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-520.jpg
3203,کار ساخته بازار,GD01002017,3.28,750.0,10.0,12.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-501.jpg
3204,کار ساخته بازار,GD01002015,2.36,750.0,10.0,12.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-153.jpg
3205,کار ساخته بازار,GD01002011,2.7,750.0,10.0,12.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20260504-293.jpg
3206,کار ساخته بازار,GD01002005,3.12,750.0,12.0,13.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-122.jpg
3207,کار ساخته بازار,GD01001993,1.82,750.0,7.0,10.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-131.jpg
3208,کار ساخته بازار,GD01001990,2.8,750.0,13.5,14.5,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250603-660.jpg
3209,کار ساخته بازار,GD01001981,3.7,750.0,12.5,14.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-944.jpg
3210,کار ساخته بازار,GD01001975,6.65,750.0,12.5,14.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-750.jpg
3211,کار ساخته بازار,GD01001970,4.96,750.0,15.0,16.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-637.jpg
3212,کار ساخته بازار,GD01001968,3.66,750.0,15.0,16.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-284.jpg
3213,کار ساخته بازار,GD01001965,4.4,750.0,12.0,13.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-465.jpg
3214,کار ساخته بازار,GD01001961,3.19,750.0,12.5,13.5,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250603-402.jpg
3215,کار ساخته بازار,GD01001960,3.71,750.0,12.5,13.5,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250603-740.jpg
3216,کار ساخته بازار,GD01001958,4.25,750.0,12.5,13.5,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250603-885.jpg
3217,کار ساخته بازار,GD01001955,4.59,750.0,13.5,14.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-393.jpg
3218,کار ساخته بازار,GD01001954,3.93,750.0,13.5,14.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-107.jpg
3219,کار ساخته بازار,GD01001953,3.6,750.0,13.5,14.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-266.jpg
3220,کار ساخته بازار,GD01001941,3.25,750.0,13.5,14.5,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250603-759.jpg
3221,کار ساخته بازار,GD01001939,2.78,750.0,13.5,14.5,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250603-809.jpg
3222,کار ساخته بازار,GD01001937,3.21,750.0,13.5,14.5,0.0,0.0,0.0,0.0,دو رنگ,انگشتر,,,Img20250603-21.jpg
3223,کار ساخته بازار,GD01001933,4.28,750.0,12.5,13.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-516.jpg
3224,کار ساخته بازار,GD01001932,3.46,750.0,12.5,13.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-961.jpg
3225,کار ساخته بازار,GD01001931,3.97,750.0,12.5,13.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-1832.jpg
3226,کار ساخته بازار,GD01001930,3.42,750.0,12.5,13.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-26.jpg
3227,کار ساخته بازار,GD01001929,4.09,750.0,12.5,13.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-622.jpg
3228,کار ساخته بازار,GD01001925,5.05,750.0,12.5,13.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-8.jpg
3229,کار ساخته بازار,GD01001924,3.16,750.0,12.5,13.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-45.jpg
3230,کار ساخته بازار,GD01001920,3.45,750.0,12.0,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-130.jpg
3231,کار ساخته بازار,GD01001916,4.0,750.0,12.0,13.0,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-845.jpg
3232,کار ساخته بازار,GD01001913,3.96,750.0,12.0,13.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-587.jpg
3233,کار ساخته بازار,GD01001912,4.05,750.0,12.0,13.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-642.jpg
3234,کار ساخته بازار,GD01001911,3.66,750.0,12.0,13.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-800.jpg
3235,کار ساخته بازار,GD01001907,3.21,750.0,12.0,13.5,0.0,0.0,0.0,0.0,زرد,انگشتر,,,Img20250603-457.jpg
3236,کار ساخته بازار,GD01001906 - آرین,7.68,750.0,7.5,8.0,0.0,0.0,0.0,0.0,زرد,النگو,3.0,,Img20250603-168.jpg
3237,کار ساخته بازار,GD01001905 - آرین,7.87,750.0,7.5,8.0,0.0,0.0,0.0,0.0,زرد,النگو,3.0,,Img20250603-577.jpg
3238,کار ساخته بازار,GD01001904 - آرین,7.53,750.0,7.5,8.0,0.0,0.0,0.0,0.0,زرد,النگو,3.0,,Img20250603-40.jpg
3239,کار ساخته بازار,GD01001903 - آرین,6.85,750.0,7.5,8.0,0.0,0.0,0.0,0.0,زرد,النگو,2.0,,Img20250603-169.jpg
3240,کار ساخته بازار,GD01001902 - آرین,7.03,750.0,7.5,8.0,0.0,0.0,0.0,0.0,زرد,النگو,2.0,,Img20250603-87.jpg
3241,کار ساخته بازار,GD01001901 - آرین,7.01,750.0,7.5,8.0,0.0,0.0,0.0,0.0,زرد,النگو,2.0,,Img20250603-734.jpg
3242,کار ساخته بازار,GD01001900 - آرین,7.2,750.0,7.5,8.0,0.0,0.0,0.0,0.0,زرد,النگو,2.0,,Img20250603-415.jpg
3243,کار ساخته بازار,GD01001899 - آرین,6.67,750.0,7.5,8.0,0.0,0.0,0.0,0.0,زرد,النگو,1.0,,Img20250602-918.jpg
3244,کار ساخته بازار,GD01001874,1.62,750.0,2.5,7.0,0.0,0.0,0.0,0.0,زرد,النگو,0.3,,Img20250602-1041.jpg
3245,کار ساخته بازار,GD01001869 - 1232,3.18,750.0,4.5,7.0,0.0,0.0,0.0,0.0,سفید,النگو,3.0,,Img20250602-1407.jpg
3246,کار ساخته بازار,GD01001868 - 1232,3.16,750.0,4.5,7.0,0.0,0.0,0.0,0.0,سفید,النگو,3.0,,Img20250602-1626.jpg
3247,کار ساخته بازار,GD01001867 - 1232,3.15,750.0,4.5,7.0,0.0,0.0,0.0,0.0,سفید,النگو,3.0,,Img20250602-1596.jpg
3248,کار ساخته بازار,GD01001866 - 1232,3.66,750.0,4.5,7.0,0.0,0.0,0.0,0.0,سفید,النگو,3.0,,Img20250602-762.jpg
3249,کار ساخته بازار,GD01001865 - 1232,3.57,750.0,4.5,7.0,0.0,0.0,0.0,0.0,سفید,النگو,3.0,,Img20250602-2802.jpg
3250,کار ساخته بازار,GD01001864 - 1232,3.18,750.0,4.5,7.0,0.0,0.0,0.0,0.0,سفید,النگو,3.0,,Img20250602-373.jpg
3251,کار ساخته بازار,GD01001860 - 1232,2.88,750.0,4.5,7.0,0.0,0.0,0.0,0.0,سفید,النگو,1.0,,Img20250602-179.jpg
3252,کار ساخته بازار,GD01001859 - ارین,6.19,750.0,6.5,7.5,0.0,0.0,0.0,0.0,زرد,النگو,1.0,,Img20250602-124.jpg
3253,کار ساخته بازار,GD01001648 - 450,3.81,750.0,7.0,8.0,0.0,0.0,0.0,0.0,سفید,النگو,3.0,,Img20250602-1587.jpg
3254,کار ساخته بازار,GD01001647 - 450,3.61,750.0,7.0,8.0,0.0,0.0,0.0,0.0,سفید,النگو,3.0,,Img20250602-980.jpg
3255,کار ساخته بازار,GD01001645 - 450,3.58,750.0,7.0,8.0,0.0,0.0,0.0,0.0,سفید,النگو,3.0,,Img20250602-1461.jpg
3256,کار ساخته بازار,GD01001644 - 450,3.85,750.0,7.0,8.0,0.0,0.0,0.0,0.0,سفید,النگو,3.0,,Img20250602-2021.jpg
3257,کار ساخته بازار,GD01001641 - 450,3.26,750.0,7.0,8.0,0.0,0.0,0.0,0.0,سفید,النگو,3.0,,Img20250602-1217.jpg
3258,کار ساخته بازار,GD01001637 - 450,3.45,750.0,7.0,8.0,0.0,0.0,0.0,0.0,سفید,النگو,1.0,,Img20250602-387.jpg
3259,کار ساخته بازار,GD01001635 - 450,3.74,750.0,7.0,8.0,0.0,0.0,0.0,0.0,سفید,النگو,1.0,,Img20250602-635.jpg
3260,کار ساخته بازار,GD01001634 - 450,3.14,750.0,7.0,8.0,0.0,0.0,0.0,0.0,سفید,النگو,1.0,,Img20250602-1780.jpg
3261,کار ساخته بازار,GD01001633 - 450,3.5,750.0,7.0,8.0,0.0,0.0,0.0,0.0,سفید,النگو,1.0,,Img20250602-750.jpg
3262,کار ساخته بازار,GD01001632 - 450,3.33,750.0,7.0,8.0,0.0,0.0,0.0,0.0,سفید,النگو,1.0,,Img20250602-812.jpg
